"product_id","product_name","price","stock_quantity","weight","unit","brand","expiry_date","is_vegan","created_at","updated_at","tax","category"
179,レモン汁小さじ2,"471円",39,50,l,ネスレ,2025-09-28,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 508円,乳製品
180,いちごジャム,"391円",34,1,kg,明治,2025-05-20,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 422円,調味料
181,ミント,"569円",73,50,pieces,雪印,2025-11-11,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 625円,飲料
182,薄力粉60g,"258円",99,1,kg,ネスレ,2025-09-05,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 278円,飲料
183,砂糖大さじ2,"600円",9,500,pieces,カルピス,2025-09-09,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 648円,スナック
184,サラダ油大さじ2(24g),"122円",21,1,kg,明治,2025-09-11,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 131円,乳製品
185,粉砂糖(仕上げ用)適量,"453円",9,100,g,明治,2025-07-09,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 489円,冷凍食品
186,無頭えび8尾(120g),"459円",91,500,ml,雪印,2025-11-25,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 504円,飲料
187,はんぺん,"541円",91,500,g,ネスレ,2026-04-15,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 595円,冷凍食品
188,玉ねぎ,"948円",48,200,ml,雪印,2025-08-17,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 1023円,製菓材料
189,塩小さじ1/4,"477円",22,1,kg,明治,2025-09-18,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 524円,調味料
190,片栗粉大さじ1,"395円",40,200,ml,明治,2026-01-30,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 426円,飲料
191,五色あられ50g,"992円",41,100,l,ネスレ,2026-04-08,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 1071円,乳製品
192,サラダ油適量,"376円",47,100,l,カルピス,2025-06-28,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 413円,製菓材料
193,クリームチーズ,"804円",85,500,pieces,雪印,2026-03-04,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 884円,製菓材料
194,卵,"885円",99,250,g,雪印,2026-03-14,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 973円,製菓材料
195,砂糖40g,"642円",50,200,ml,カルピス,2026-03-17,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 706円,調味料
196,牛乳,"398円",72,100,l,ネスレ,2026-02-22,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 429円,乳製品
197,レモン汁大さじ1,"80円",47,200,pieces,明治,2025-09-12,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 88円,スナック
198,薄力粉40g,"367円",74,1,kg,明治,2025-12-21,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 403円,飲料
199,ベーキングパウダー小さじ1/2(2g),"415円",41,200,pieces,キッコーマン,2025-10-01,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 448円,スナック
200,米0.5合,"791円",69,250,l,明治,2025-06-16,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 854円,冷凍食品
201,もち米,"375円",50,500,ml,キッコーマン,2025-06-15,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 405円,冷凍食品
202,塩小さじ1/4,"852円",9,250,g,キッコーマン,2025-08-25,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 937円,調味料
203,水240cc,"296円",55,50,g,森永,2026-04-08,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 319円,飲料
204,つぶあん150g,"934円",56,100,l,カルピス,2026-01-18,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 1008円,乳製品
205,抹茶大さじ1,"893円",13,200,ml,明治,2026-04-06,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 964円,製菓材料
206,きな粉,"243円",74,10,ml,明治,2025-09-22,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 262円,冷凍食品
207,砂糖大さじ1,"897円",77,1,kg,ネスレ,2025-06-13,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 986円,スナック
208,くるみ [ロースト]30g,"289円",0,500,l,明治,2026-01-03,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 317円,調味料
209,砂糖大さじ1,"432円",78,250,ml,ネスレ,2026-04-04,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 475円,冷凍食品
210,塩ひとつまみ,"917円",89,1,kg,森永,2025-09-26,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 1008円,冷凍食品
211,黒すりごま大さじ3,"760円",90,500,ml,森永,2025-10-06,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 820円,飲料
212,砂糖大さじ1,"774円",48,10,ml,カルピス,2025-12-25,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 835円,冷凍食品
213,しょうゆ小さじ1,"496円",91,500,ml,キッコーマン,2025-08-12,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 545円,乳製品
214,牛サーロイン肉[ステーキ用]2枚(300g),"711円",31,1,kg,明治,2026-02-19,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 782円,調味料
215,じゃがいも,"844円",7,10,l,キッコーマン,2026-02-08,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 911円,スナック
216,ブロッコリー,"362円",12,10,pieces,ネスレ,2025-11-20,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 398円,冷凍食品
217,にんにく,"146円",17,1,kg,ネスレ,2026-03-20,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 160円,スナック
218,塩こしょう少々,"467円",14,1,kg,カルピス,2026-03-07,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 513円,スナック
219,サラダ油大さじ1と1/2,"897円",84,250,pieces,ネスレ,2025-12-26,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 968円,冷凍食品
220,粒マスタード大さじ1,"983円",70,1,kg,キッコーマン,2026-02-17,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 1081円,冷凍食品
221,はちみつ大さじ1,"894円",36,50,ml,カルピス,2025-09-16,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 965円,飲料
222,しょうゆ大さじ1,"983円",16,500,g,明治,2025-11-21,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 1081円,調味料
223,大根,"879円",34,1,kg,ネスレ,2025-07-30,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 966円,調味料
224,片栗粉大さじ4,"931円",53,1,kg,明治,2025-08-07,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 1024円,乳製品
225,サラダ油大さじ1/2,"841円",58,100,pieces,森永,2025-10-11,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 908円,飲料
226,コチュジャン大さじ1と1/2,"934円",57,500,g,カルピス,2025-09-24,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 1008円,スナック
227,しょうゆ小さじ1,"914円",69,1,kg,カルピス,2025-12-19,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 987円,スナック
228,はちみつ大さじ1,"105円",65,200,l,明治,2025-09-11,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 113円,冷凍食品
229,水大さじ1,"966円",95,10,l,カルピス,2026-03-21,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 1043円,冷凍食品
230,細ねぎ(刻み),"478円",97,500,pieces,キッコーマン,2025-08-03,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 525円,乳製品
231,牛乳,"223円",36,50,g,カルピス,2025-07-12,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 240円,冷凍食品
232,無塩バター20g,"909円",52,250,pieces,キッコーマン,2026-03-18,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 981円,乳製品
233,強力粉90g,"118円",98,10,l,カルピス,2025-12-08,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 127円,調味料
234,純ココア10g,"813円",37,1,kg,森永,2025-12-23,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 878円,乳製品
235,溶き卵,"918円",13,500,pieces,森永,2026-02-23,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 991円,飲料
236,ミルクチョコレート50g,"330円",23,50,g,カルピス,2025-07-03,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 363円,乳製品
237,牛乳,"693円",84,10,pieces,森永,2025-07-05,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 748円,製菓材料
238,グラニュー糖適量,"373円",13,500,ml,雪印,2025-06-03,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 410円,冷凍食品
239,サラダ油適量,"139円",32,10,g,明治,2025-11-09,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 152円,冷凍食品
240,ミルクチョコレート135g,"469円",26,10,l,明治,2025-09-15,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 515円,製菓材料
241,コーンフレーク,"589円",87,1,kg,雪印,2025-07-16,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 636円,調味料
242,合いびき肉,"875円",55,1,kg,雪印,2026-03-20,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 962円,製菓材料
243,パプリカ[冷凍],"246円",73,1,kg,森永,2026-03-28,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 265円,調味料
244,塩こしょう少々,"712円",18,200,l,明治,2026-03-18,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 783円,スナック
245,オリーブオイル小さじ1,"529円",79,500,pieces,キッコーマン,2026-02-24,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 581円,飲料
246,ピザ用チーズ,"246円",57,500,l,森永,2025-10-25,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 270円,製菓材料
247,卵,"727円",64,200,l,明治,2025-06-01,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 785円,製菓材料
248,塩小さじ1/3,"208円",50,50,pieces,森永,2025-12-17,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 228円,飲料
249,ケチャップ適量,"724円",80,200,g,ネスレ,2026-01-31,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 796円,調味料
250,パセリ(刻み),"767円",83,100,pieces,森永,2025-06-26,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 828円,スナック
251,いちご150g,"371円",34,50,ml,ネスレ,2025-10-03,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 400円,調味料
252,ホットケーキミックス,"629円",13,10,ml,ネスレ,2025-11-17,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 679円,乳製品
253,溶き卵,"483円",23,50,g,キッコーマン,2026-03-31,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 521円,冷凍食品
254,牛乳,"729円",85,1,kg,カルピス,2025-11-11,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 801円,製菓材料
255,溶かしバター(無塩)30g,"619円",39,100,g,明治,2025-12-11,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 680円,スナック
256,砂糖60g,"464円",41,100,g,雪印,2025-12-24,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 501円,乳製品
257,レモン汁大さじ1/2,"80円",76,1,kg,カルピス,2025-06-20,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 86円,スナック
258,生クリーム,"146円",6,250,ml,明治,2026-01-30,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 160円,調味料
259,練乳大さじ2,"110円",9,10,l,ネスレ,2026-03-21,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 121円,乳製品
260,ミント,"411円",56,50,pieces,カルピス,2025-07-19,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 443円,製菓材料
261,鶏もも肉,"843円",67,100,g,雪印,2025-11-09,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 927円,冷凍食品
262,大根,"628円",78,10,pieces,明治,2026-04-14,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 678円,スナック
263,サラダ油大さじ1/2,"291円",79,250,l,カルピス,2025-11-30,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 314円,冷凍食品
264,しょうゆ大さじ1と1/2,"405円",17,50,g,ネスレ,2026-02-27,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 437円,スナック
265,酒大さじ1,"943円",41,100,g,雪印,2025-08-25,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 1018円,飲料
266,みりん大さじ2,"775円",64,1,kg,森永,2026-02-18,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 852円,製菓材料
267,砂糖大さじ1/2,"837円",26,250,g,明治,2025-05-23,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 903円,冷凍食品
268,おろししょうが小さじ1/2,"470円",52,10,g,カルピス,2026-02-04,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 517円,スナック
269,水120cc,"437円",29,200,ml,森永,2025-12-12,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 471円,調味料
270,細ねぎ(刻み),"156円",65,100,ml,キッコーマン,2026-02-12,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 168円,乳製品
271,むきえび[ゆで],"129円",57,10,pieces,キッコーマン,2026-01-30,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 139円,製菓材料
272,ゆでだこ,"121円",81,100,l,ネスレ,2025-08-05,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 130円,飲料
273,イカ[刺身],"787円",3,50,pieces,雪印,2025-05-18,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 865円,飲料
274,セロリ[葉付き],"849円",8,100,ml,森永,2026-02-07,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 916円,乳製品
275,玉ねぎ,"269円",63,200,l,雪印,2026-01-11,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 295円,冷凍食品
276,ミニトマト,"340円",23,1,kg,雪印,2025-06-29,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 367円,飲料
277,ブラックオリーブ(スライス)25g,"828円",62,10,pieces,ネスレ,2025-06-10,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 910円,飲料
278,ホワイトバルサミコ酢大さじ2,"470円",43,200,kg,森永,2025-06-06,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 507円,製菓材料
279,オリーブオイル大さじ3,"254円",55,50,l,森永,2025-08-19,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 279円,乳製品
280,おろしにんにく小さじ1/3,"605円",8,50,ml,ネスレ,2025-11-09,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 653円,調味料
281,塩小さじ1/2,"724円",69,1,kg,ネスレ,2025-09-23,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 781円,乳製品
282,こしょう少々,"286円",23,200,g,カルピス,2025-11-10,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 308円,製菓材料
283,ホタテ(ボイル),"846円",7,1,kg,雪印,2026-04-10,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 913円,製菓材料
284,塩こしょう少々,"820円",32,100,l,明治,2025-09-15,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 885円,製菓材料
285,薄力粉適量,"876円",69,250,l,ネスレ,2026-01-21,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 946円,飲料
286,卵,"795円",89,500,pieces,明治,2025-06-29,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 858円,乳製品
287,パン粉適量,"683円",80,250,g,雪印,2025-08-27,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 751円,スナック
288,サラダ油適量,"993円",94,1,kg,雪印,2026-03-19,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 1092円,冷凍食品
289,粒マスタード適量,"526円",98,1,kg,雪印,2026-02-09,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 578円,飲料
290,ごはんお茶碗2杯(300g),"115円",46,50,ml,明治,2025-07-07,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 124円,飲料
291,合いびき肉,"374円",40,10,ml,ネスレ,2025-12-20,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 403円,スナック
292,小松菜,"857円",3,250,l,カルピス,2026-04-01,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 925円,冷凍食品
293,玉ねぎ,"671円",61,10,ml,雪印,2026-01-10,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 738円,飲料
294,にんじん,"510円",32,1,kg,雪印,2025-10-01,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 550円,スナック
295,おろしにんにく小さじ1/2,"975円",45,200,l,カルピス,2025-07-22,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 1053円,調味料
296,おろししょうが小さじ1/2,"837円",38,200,l,雪印,2026-03-09,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 920円,スナック
297,サラダ油大さじ1/2,"90円",82,200,g,ネスレ,2025-06-17,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 97円,飲料
298,水150cc,"246円",25,1,kg,明治,2025-09-18,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 265円,調味料
299,ケチャップ大さじ1と1/2,"830円",14,500,l,雪印,2026-01-21,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 896円,スナック
300,ウスターソース大さじ1と1/2,"838円",27,100,pieces,キッコーマン,2026-03-20,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 905円,飲料
301,カレー粉大さじ2,"853円",82,100,ml,キッコーマン,2026-02-28,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 938円,スナック
302,しょうゆ小さじ2,"687円",9,50,pieces,キッコーマン,2025-06-07,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 741円,乳製品
303,溶き卵,"393円",41,500,g,森永,2026-04-11,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 432円,冷凍食品
304,かにかまぼこ,"436円",30,500,pieces,森永,2025-12-16,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 479円,製菓材料
305,ブロッコリー,"501円",97,250,g,雪印,2025-10-07,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 541円,スナック
306,しょうゆ小さじ1,"709円",0,500,l,カルピス,2025-12-01,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 765円,スナック
307,鶏ガラスープの素小さじ1/2,"681円",70,100,ml,森永,2025-07-01,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 749円,スナック
308,水150cc,"686円",92,10,l,雪印,2025-09-29,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 754円,調味料
309,片栗粉小さじ1,"569円",26,50,ml,キッコーマン,2026-03-06,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 614円,冷凍食品
310,水小さじ1,"567円",92,50,g,ネスレ,2026-03-18,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 623円,製菓材料
311,ブラックチョコレート2枚(100g),"770円",76,500,l,雪印,2026-01-16,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 847円,調味料
312,牛乳,"831円",72,50,ml,カルピス,2025-08-20,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 914円,製菓材料
313,生クリーム,"393円",56,50,ml,明治,2026-01-23,true,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 424円,スナック
314,砂糖40g,"100円",91,250,ml,キッコーマン,2026-03-11,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込8% 108円,調味料
315,純ココア20g,"828円",72,1,kg,カルピス,2025-06-04,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 910円,調味料
316,粉ゼラチン,"454円",40,50,ml,雪印,2025-05-23,false,2025-04-18 11:22:24.046,2025-04-18 11:22:24.046,税込10% 499円,製菓材料
